id;date;mode;from_alamat;from_kelurahan;from_kecamatan;from_latlng;to_alamat;to_kelurahan;to_kecamatan;to_latlng;distance;amount_delivery;amount_merchant;transaction_amount_total;customer_id;customer_gender;customer_birthdate;driver_id;driver_gender;driver_birthdate;kendaraan_jenis;kendaraan_merk;merchant_id;merchant_name;merchant_category
1230;2018/10/02 06:10 s/d 2018/10/01 17:54;FOOD;Brewings Coffee, Jl. Putri Dara Nante (Ruko Dwiky Mobil), Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78113, Indonesia;MARIANA;PONTIANAK KOTA;-0,0347899,109,3282622;Gg. Bersama 3 No.65,  Sungai Jawi Dalam;PAL LIMA;PONTIANAK BARAT;-0,020122198,109,3104456;4.57;5000;63500;68500;35;P;1979-03-15T00:00:00;88;L;1983-11-23T00:00:00;MOTOR;Kawasaki;416;Brewings Coffee;CAFE
2016;2018/10/01 17:54 s/d 2018/10/01 10:21;CAR;Jl. Raya Kalimas Hulu,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,079298038,109,2746458;Jl. Gusti Hamzah,  Gg. Pancasila 3 No.4;AKCAYA;PONTIANAK SELATAN;-0,029002824,109,3213601;9.63;19200;0;19200;38;L;1975-04-11T00:00:00;96;L;1995-05-26T00:00:00;MOBIL;KIA;;;
1118;2018/10/01 10:21 s/d 2018/10/01 09:38;FOOD;Waroeng Murni Sari, Jl. Beringin, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia;MARIANA;PONTIANAK KOTA;-0,0326961,109,3320503;Unnamed Road,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,066719994,109,2761525;9.28;12000;51000;63000;72;L;2004-04-01T00:00:00;102;P;1993-04-23T00:00:00;MOTOR;Kawasaki;54;Waroeng Murni Sari;WARUNG MAKAN
1950;2018/10/01 09:38 s/d 2018/10/01 07:59;CAR;JL. Tabrani Ahmad,  No. 1;DARAT SEKIP;PONTIANAK KOTA;-0,017995461,109,3112368;Unnamed Road,  Durian;BANJAR SERASAN;PONTIANAK TIMUR;-0,043387665,109,384567;10.63;20400;0;20400;47;P;2003-10-28T00:00:00;98;L;1981-08-19T00:00:00;MOBIL;Audi;;;
1691;2018/10/01 07:59 s/d 2018/09/30 20:37;BIKE;Jl. Ampera No.2,  Sungai Jawi;PARIT TOKAYA;PONTIANAK SELATAN;-0,050321468,109,298763;Jl. Kh. Wahid Hasyim No.110,  Tengah;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,026440539,109,3268615;6.1;3000;0;3000;65;L;2001-07-28T00:00:00;105;P;1989-03-18T00:00:00;MOTOR;Kawasaki;;;
1890;2018/09/30 20:37 s/d 2018/09/30 19:30;BIKE;Jl. Panglima Aim No.1,  Dalam Bugis;BANJAR SERASAN;PONTIANAK TIMUR;-0,033329845,109,3626842;Jl. Parit Demang Dalam,  Parit Tokaya;PARIT TOKAYA;PONTIANAK SELATAN;-0,070832712,109,3212829;8.21;4000;0;4000;34;L;2005-07-07T00:00:00;86;L;1995-01-12T00:00:00;MOTOR;Honda;;;
1164;2018/09/30 19:30 s/d 2018/09/30 14:29;FOOD;Waroeng Murni Sari, Jl. Beringin, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia;MARIANA;PONTIANAK KOTA;-0,0326961,109,3320503;Jl. Purnama II No.87,  Kota Baru;PARIT TOKAYA;PONTIANAK SELATAN;-0,063267743,109,3198698;5.66;7000;79500;86500;37;P;1985-01-08T00:00:00;82;L;1993-06-10T00:00:00;MOTOR;Suzuki;54;Waroeng Murni Sari;WARUNG MAKAN
1600;2018/09/30 14:29 s/d 2018/09/30 10:30;BIKE;Unnamed Road,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,063319147,109,2734818;Gang Rencana No.17,  Sungai Bangkong;SUNGAI JAWI;PONTIANAK KOTA;-0,038311638,109,318775;7.75;3500;0;3500;45;P;1984-01-08T00:00:00;81;L;1991-09-08T00:00:00;MOTOR;BMW;;;
1718;2018/09/30 10:30 s/d 2018/09/30 09:55;BIKE;Jl. KH Wachid Hasyim,  Durian;TANJUNG HILIR;PONTIANAK TIMUR;-0,036043752,109,3733753;Gg. Karet Indah,  Sungai Beliung;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,012729949,109,2996249;10.6;5500;0;5500;34;L;2005-07-07T00:00:00;94;L;1981-09-21T00:00:00;MOTOR;BMW;;;
1624;2018/09/30 09:55 s/d 2018/09/29 22:27;BIKE;Jl. Urai Bawadi No.53,  Sungai Bangkong;MARIANA;PONTIANAK KOTA;-0,037699132,109,3201153;Jalan Pang Semangai No.4,  Akcaya;MARIANA;PONTIANAK KOTA;-0,040658875,109,331515;3.31;1500;0;1500;21;L;2005-02-20T00:00:00;94;L;1981-09-21T00:00:00;MOTOR;BMW;;;
1757;2018/09/29 22:27 s/d 2018/09/29 16:23;BIKE;Jalan Dharma Putra Dalam,  Siantan Hilir;SIANTAN HULU;PONTIANAK UTARA;0.018901445778844,109,3403541;Jl. Cendrawasih No.55,  Tengah;SIANTAN HULU;PONTIANAK UTARA;-0,022822158,109,3299031;6.78;3000;0;3000;55;L;2004-04-22T00:00:00;88;L;1983-11-23T00:00:00;MOTOR;Kawasaki;;;
1840;2018/09/29 16:23 s/d 2018/09/29 13:12;BIKE;Jl. Raya Sungai Kakap,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,053722502,109,2740154;Jl. Lombok Batang No.32,  Sungai Jawi Luar;SIANTAN HILIR;PONTIANAK UTARA;-0,014798598,109,3292391;9.51;4500;0;4500;39;P;1992-02-27T00:00:00;82;L;1993-06-10T00:00:00;MOTOR;Suzuki;;;
1949;2018/09/29 13:12 s/d 2018/09/29 11:23;CAR;Jl. Sejarah No.14,  Sungai Jawi;SUNGAI BANGKONG;PONTIANAK KOTA;-0,02425125,109,3201993;Tim.,  78243;BATU LAYANG;PONTIANAK UTARA;-0,024613904,109,3458517;4.85;8400;0;8400;37;P;1985-01-08T00:00:00;99;L;1982-12-20T00:00:00;MOBIL;BMW;;;
1458;2018/09/29 11:23 s/d 2018/09/28 12:47;SHOP;Alfamart Siantan Hulu, Jl 28 Oktober;SIANTAN HULU;PONTIANAK UTARA;-0,008582,109,361511;Jl. Budi Utomo,  Siantan Hilir;SIANTAN HULU;PONTIANAK UTARA;0.00022273421838326,109,3295446;5.69;7000;41000;48000;27;P;1974-04-18T00:00:00;104;P;1979-10-19T00:00:00;MOTOR;BMW;426;Alfamart Siantan Hulu;TOKO/SWALAYAN
2017;2018/09/28 12:47 s/d 2018/09/28 11:22;CAR;Unnamed Road,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,062196238,109,2761443;Jl. Khatulistiwa No.300,  Siantan Hilir;SIANTAN HULU;PONTIANAK UTARA;0.0011434978709806,109,3187881;10.49;20400;0;20400;58;L;1998-07-05T00:00:00;96;L;1995-05-26T00:00:00;MOBIL;KIA;;;
1216;2018/09/28 11:22 s/d 2018/09/27 21:44;FOOD;Teako House, Jl. Putri Dara Nante No.38, Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78113, Indonesia;SUNGAI JAWI;PONTIANAK KOTA;-0,03378,109,327703;Jl. Dr. Sutomo No.48,  Sungai Bangkong;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,044040327,109,3160139;3.73;4000;61500;65500;52;P;1988-01-21T00:00:00;106;P;1999-02-17T00:00:00;MOTOR;TVS;55;Teako House;CAFE
1213;2018/09/27 21:44 s/d 2018/09/27 13:43;FOOD;De'Station, Jl. Setia Budi, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,0329305,109,3414682;Gg. Flora,  Batu Layang;SUNGAI BELIUNG;PONTIANAK BARAT;0.015252404117452,109,3013218;8.97;12000;43000;55000;65;L;2001-07-28T00:00:00;100;P;1993-08-11T00:00:00;MOTOR;Yamaha;17;De'Station;CAFE
1964;2018/09/27 13:43 s/d 2018/09/27 12:51;CAR;Jl. Tj. Harapan,  Banjar Serasan;PARIT MAYOR;PONTIANAK TIMUR;-0,048057105,109,3650939;Jl. Nusa Karya No.485,  Parit Mayor;DALAM BUGIS;PONTIANAK TIMUR;-0,056421325,109,3704145;3.1;4800;0;4800;17;L;1999-11-26T00:00:00;97;L;1978-07-27T00:00:00;MOBIL;Mitsubishi;;;
1938;2018/09/27 12:51 s/d 2018/09/27 06:12;CAR;Gg. Hijrah 1,  Sungai Rengas;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,010611947,109,2827189;Jl. 28 Oktober Masuk Jl. Arhas Permai Gg. Karakterdes Jalur 2 No. 7A,  Siantan Hulu;PARIT MAYOR;PONTIANAK TIMUR;-0,00995522,109,3669265;11.36;22800;0;22800;38;L;1975-04-11T00:00:00;95;L;1994-09-12T00:00:00;MOBIL;Honda;;;
2047;2018/09/27 06:12 s/d 2018/09/26 22:29;CAR;Gang Purun Jati,  Sungai Jawi;SUNGAI BELIUNG;PONTIANAK BARAT;-0,044540565,109,2988762;Unnamed Road,  Sungai Rengas;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,040567215,109,256334;6.75;12000;0;12000;48;L;2005-10-29T00:00:00;97;L;1978-07-27T00:00:00;MOBIL;Mitsubishi;;;
1268;2018/09/26 22:29 s/d 2018/09/26 20:53;FOOD;Rumah Makan Karunia, Jl. Sepakat II No.2, Bansir Darat, Pontianak Tenggara, Kota Pontianak, Kalimantan Barat 78112, Indonesia;BANSIR DARAT;PONTIANAK TENGGARA;-0,0612659,109,349946;Unnamed Road,  Sungai Jawi;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,045641301,109,2892723;8.97;12000;28000;40000;41;P;2000-08-25T00:00:00;91;L;1995-12-24T00:00:00;MOTOR;Honda;261;Rumah Makan Karunia;WARUNG MAKAN
1637;2018/09/26 20:53 s/d 2018/09/26 14:55;BIKE;Jl. Tabrani Ahmad No.1,  Sungai Jawi Dalam;TENGAH;PONTIANAK KOTA;-0,026826635,109,2962835;Jl. Pak Benceng No.11,  Sungai Bangkong;KOTA BARU;PONTIANAK SELATAN;-0,051915307,109,3073696;5.05;2000;0;2000;24;L;1985-03-28T00:00:00;102;P;1993-04-23T00:00:00;MOTOR;Kawasaki;;;
1236;2018/09/26 14:55 s/d 2018/09/26 11:56;FOOD;Marugame Udon & Tempura, Ayani Megamall, Jl. Jenderal Ahmad Yani No.4, Parit Tokaya, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113, Indonesia;KOTA BARU;PONTIANAK SELATAN;-0,05151,109,345177;Gg. Dharma Putra 24,  Siantan Hilir;SIANTAN TENGAH;PONTIANAK UTARA;0.0016637112407651,109,3464598;7.91;10000;53000;63000;31;P;2000-01-18T00:00:00;100;P;1993-08-11T00:00:00;MOTOR;Yamaha;126;Marugame Udon & Tempura, Ayani Megamall;RESTAURANT
1139;2018/09/26 11:56 s/d 2018/09/26 10:41;FOOD;Bakmie Raos, Jl. Dr. Wahidin. S No.52A, Sungai Jawi, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78114, Indonesia;SUNGAI BANGKONG;PONTIANAK KOTA;-0,029592,109,3047;Jl. Nipah Kuning Dalam,  Pal Lima;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,023052806,109,2803949;4.8;6000;95000;101000;33;L;2000-07-11T00:00:00;78;L;1999-11-13T00:00:00;MOTOR;Yamaha;214;Bakmie Raos;WARUNG MAKAN
1278;2018/09/26 10:41 s/d 2018/09/26 08:25;FOOD;Felice Cafe, Jl. Diponegoro No.187-193, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia;MARIANA;PONTIANAK KOTA;-0,0295853,109,3390328;Gg. Tegal Rejo I No.54,  Sungai Jawi;PAL LIMA;PONTIANAK BARAT;-0,028111375,109,3124636;4.96;6000;68500;74500;56;L;1984-09-22T00:00:00;84;L;2000-02-22T00:00:00;MOTOR;Kawasaki;363;Felice Cafe;CAFE
1797;2018/09/26 08:25 s/d 2018/09/26 06:54;BIKE;Unnamed Road,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,073027998,109,2775015;Jl. Panglima Aim No.8,  Saigon;PARIT MAYOR;PONTIANAK TIMUR;-0,035871456,109,3601411;12.07;6000;0;6000;3;L;1979-12-13T00:00:00;105;P;1989-03-18T00:00:00;MOTOR;Kawasaki;;;
1438;2018/09/26 06:54 s/d 2018/09/26 06:41;SHOP;Indomaret teuku umar, Jl Teuku Umar;DARAT SEKIP;PONTIANAK KOTA;-0,0326539,109,3314114;Jl. Selat Bali No.51,  Siantan Tengah;TANJUNG HULU;PONTIANAK TIMUR;-0,020354835,109,3457032;4.1;5000;86500;91500;16;P;2001-05-06T00:00:00;85;L;1984-01-06T00:00:00;MOTOR;Suzuki;420;Indomaret teuku umar;TOKO/SWALAYAN
1291;2018/09/26 06:41 s/d 2018/09/25 21:20;FOOD;Mekuru Ramen House, Jl. Ketapang No.31, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,0331539,109,344327;Jl. Raya Sungai Kakap No.26,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,047383472,109,2790135;9.43;13000;99500;112500;21;L;2005-02-20T00:00:00;94;L;1981-09-21T00:00:00;MOTOR;BMW;82;Mekuru Ramen House;RESTAURANT
1634;2018/09/25 21:20 s/d 2018/09/25 09:38;BIKE;Gg. Bunga Tj. No.38,  Saigon;TANJUNG HILIR;PONTIANAK TIMUR;-0,037884091,109,3597364;Gang Kedondong,  Sungai Jawi Luar;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,009090646,109,3273228;6.82;3000;0;3000;12;L;2002-12-27T00:00:00;93;L;1984-12-26T00:00:00;MOTOR;TVS;;;
1149;2018/09/25 09:38 s/d 2018/09/25 07:33;FOOD;Grillme , Jl. Gusti Johan Idrus No.12, Akcaya, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113, Indonesia;SUNGAI BANGKONG;PONTIANAK KOTA;-0,0445047,109,3318756;Ps. Flamboyan,  Jl. Gajah Mada;SUNGAI JAWI;PONTIANAK KOTA;-0,039433535,109,3454213;3.61;4000;66500;70500;72;L;2004-04-01T00:00:00;77;L;1976-07-26T00:00:00;MOTOR;BMW;12;Grillme ;RESTAURANT
1447;2018/09/25 07:33 s/d 2018/09/25 06:51;SHOP;Indomaret Kota Baru, Jl Prof M Yamin No 3;KOTA BARU;PONTIANAK SELATAN;-0,0514045,109,3137929;Unnamed Road,  Batu Layang;BATU LAYANG;PONTIANAK UTARA;0.023171390825935,109,3098793;10.3;14000;33500;47500;38;L;1975-04-11T00:00:00;100;P;1993-08-11T00:00:00;MOTOR;Yamaha;423;Indomaret Kota Baru;TOKO/SWALAYAN
1641;2018/09/25 06:51 s/d 2018/09/24 22:35;BIKE;Jl. Berkat Usaha,  Sungai Rengas;TENGAH;PONTIANAK KOTA;-0,026133114,109,2716026;Jl. Tani,  Saigon;BANJAR SERASAN;PONTIANAK TIMUR;-0,038609337,109,3690442;12.92;6500;0;6500;7;P;2004-08-22T00:00:00;90;L;1997-03-24T00:00:00;MOTOR;Yamaha;;;
1396;2018/09/24 22:35 s/d 2018/09/24 19:19;SHOP;Indomaret Siantan Hilir, Jl Gusti Situt Mahmud;SIANTAN HILIR;PONTIANAK UTARA;-0,013708,109,336138;Jl. Kurnia No.2,  Kota Baru;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,062718953,109,3063646;8.38;11000;89500;100500;68;L;2000-01-07T00:00:00;79;L;1987-08-18T00:00:00;MOTOR;BMW;425;Indomaret Siantan Hilir;TOKO/SWALAYAN
1104;2018/09/24 19:19 s/d 2018/09/24 17:56;FOOD;Bakmie Raos, Jl. Dr. Wahidin. S No.52A, Sungai Jawi, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78114, Indonesia;SUNGAI BANGKONG;PONTIANAK KOTA;-0,029592,109,3047;jln. ampera komp villa mutiara mas 2 ( depan smp 19 ) blok BB no.5 villa permata asri 2,  Pal IX;BANSIR DARAT;PONTIANAK TENGGARA;-0,054907644,109,2964837;4.96;6000;78000;84000;45;P;1984-01-08T00:00:00;105;P;1989-03-18T00:00:00;MOTOR;Kawasaki;214;Bakmie Raos;WARUNG MAKAN
1387;2018/09/24 17:56 s/d 2018/09/24 15:49;SHOP;Alfamart Tabrani Ahmad, Jl Tabrani Ahmad;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,0209993,109,2978401;Jl. Ampera No.45,  Sungai Jawi;BANSIR LAUT;PONTIANAK TENGGARA;-0,045182949,109,2943311;4.72;6000;29000;35000;12;L;2002-12-27T00:00:00;85;L;1984-01-06T00:00:00;MOTOR;Suzuki;422;Alfamart Tabrani Ahmad;TOKO/SWALAYAN
1767;2018/09/24 15:49 s/d 2018/09/24 11:52;BIKE;Jl. Perdamaian No.41,  Pal IX;TENGAH;PONTIANAK KOTA;-0,063795996,109,3033235;Jl. Komyos Sudarso No.2a,  Sungai Jawi Luar;SUNGAI BELIUNG;PONTIANAK BARAT;-0,007987175,109,3188801;8.44;4000;0;4000;35;P;1979-03-15T00:00:00;85;L;1984-01-06T00:00:00;MOTOR;Suzuki;;;
1289;2018/09/24 11:52 s/d 2018/09/24 09:23;FOOD;Roemah Idaman, Jl. Alianyang No.121, Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78116, Indonesia;TENGAH;PONTIANAK KOTA;-0,0336473,109,3196763;Jl. Trans Kalimantan No.24b,  Sul Ambawang Kuala;TAMBELAN SAMPIT;PONTIANAK TIMUR;-0,036995125,109,3975362;10.67;15000;30000;45000;3;L;1979-12-13T00:00:00;82;L;1993-06-10T00:00:00;MOTOR;Suzuki;110;Roemah Idaman;CAFE
1831;2018/09/24 09:23 s/d 2018/09/23 20:57;BIKE;Jl. Sungai Landak Tim. No.56,  Tj. Hulu;TANJUNG HULU;PONTIANAK TIMUR;-0,030967429,109,3732338;Dalam Bugis,  Pontianak Timur;TAMBELAN SAMPIT;PONTIANAK TIMUR;-0,031134056,109,3645557;2.97;1000;0;1000;31;P;2000-01-18T00:00:00;87;L;1983-05-25T00:00:00;MOTOR;Honda;;;
1712;2018/09/23 20:57 s/d 2018/09/23 18:57;BIKE;Unnamed Road,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,062520068,109,281413;Gg. Persada I,  Siantan Tengah;SIANTAN HULU;PONTIANAK UTARA;-0,009735515,109,3448694;11.18;5500;0;5500;63;P;1994-05-03T00:00:00;81;L;1991-09-08T00:00:00;MOTOR;BMW;;;
1279;2018/09/23 18:57 s/d 2018/09/23 17:47;FOOD;Gaia Kitchen, Jl. Gusti Hamzah No.31, Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78244, Indonesia;MARIANA;PONTIANAK KOTA;-0,0281474,109,3202077;Gg. Purnama Sejahtera 1,  Kota Baru;KOTA BARU;PONTIANAK SELATAN;-0,068380866,109,3158635;6.5;8000;79000;87000;28;P;1990-02-15T00:00:00;100;P;1993-08-11T00:00:00;MOTOR;Yamaha;285;Gaia Kitchen;WARUNG MAKAN
1212;2018/09/23 17:47 s/d 2018/09/23 15:17;FOOD;Warung Kopi Hijas, Jl. Suez Permai, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,037153,109,3436616;Gg. Asia Jaya No.17a,  Kota Baru;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,066938297,109,3112782;6.89;9000;51500;60500;18;P;1991-11-27T00:00:00;87;L;1983-05-25T00:00:00;MOTOR;Honda;46;Warung Kopi Hijas;CAFE
1699;2018/09/23 15:17 s/d 2018/09/23 11:45;BIKE;Unnamed Road,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,064587425,109,2798884;04,  Gg. Landak No.4b;AKCAYA;PONTIANAK SELATAN;-0,032038169,109,3467625;10.27;5000;0;5000;63;P;1994-05-03T00:00:00;79;L;1987-08-18T00:00:00;MOTOR;BMW;;;
1824;2018/09/23 11:45 s/d 2018/09/23 09:10;BIKE;Jl. Parit H Maksum,  Punggur Kecil;BANSIR DARAT;PONTIANAK TENGGARA;-0,119578276,109,2833737;Unnamed Road,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,048266584,109,2389833;11.34;5500;0;5500;58;L;1998-07-05T00:00:00;105;P;1989-03-18T00:00:00;MOTOR;Kawasaki;;;
1628;2018/09/23 09:10 s/d 2018/09/23 06:44;BIKE;Gang Merak 1 No.80a,  Mariana;SIANTAN HILIR;PONTIANAK UTARA;-0,02074826,109,333298;8b,  Gg. Rajawali No.Rt 005;PAL LIMA;PONTIANAK BARAT;-0,040321461,109,31624;4.89;2000;0;2000;45;P;1984-01-08T00:00:00;85;L;1984-01-06T00:00:00;MOTOR;Suzuki;;;
1664;2018/09/23 06:44 s/d 2018/09/22 20:23;BIKE;Gg. Melati,  Dalam Bugis;PARIT MAYOR;PONTIANAK TIMUR;-0,030193921,109,3563909;Jl. Raya Kalimas Hulu,  Pal IX;BANSIR DARAT;PONTIANAK TENGGARA;-0,072507066,109,2733628;12.36;6000;0;6000;41;P;2000-08-25T00:00:00;105;P;1989-03-18T00:00:00;MOTOR;Kawasaki;;;
1884;2018/09/22 20:23 s/d 2018/09/22 18:25;BIKE;Gg. Sumpulolo,  Kalimantan Barat 78114;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,047754016,109,2905449;Gg. Bukit Seribu No.36,  Sungai Jawi;DARAT SEKIP;PONTIANAK KOTA;-0,020913301,109,3208538;6.5;3000;0;3000;8;L;1987-08-02T00:00:00;102;P;1993-04-23T00:00:00;MOTOR;Kawasaki;;;
1666;2018/09/22 18:25 s/d 2018/09/22 15:54;BIKE;Jl. Tani No.21,  Tj. Hulu;SAIGON;PONTIANAK TIMUR;-0,031112517,109,3751251;Gg. Rimba,  Durian;BANJAR SERASAN;PONTIANAK TIMUR;-0,032179817,109,376623;2.2;500;0;500;11;P;2002-03-13T00:00:00;87;L;1983-05-25T00:00:00;MOTOR;Honda;;;
1263;2018/09/22 15:54 s/d 2018/09/22 15:34;FOOD;Jojo Juice, Merdeka, Jl. Hos Cokroaminoto No.344, RW.VII, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia;MARIANA;PONTIANAK KOTA;-0,02777,109,3334367;Gg. Swakarya 1 No.12b,  Kota Baru;KOTA BARU;PONTIANAK SELATAN;-0,052229923,109,3163191;5.32;6000;51500;57500;71;L;2002-03-26T00:00:00;77;L;1976-07-26T00:00:00;MOTOR;BMW;255;Jojo Juice, Merdeka;JAJANAN
1147;2018/09/22 15:34 s/d 2018/09/22 13:22;FOOD;Kopi Bang Edi, Jl. Sepakat I, Bansir Laut, Pontianak Tenggara, Kota Pontianak, Kalimantan Barat 78113, Indonesia;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,0520848,109,3559651;Gang Alam Jaya II,  Pal Lima;PAL LIMA;PONTIANAK BARAT;-0,018385465,109,2935104;9.89;13000;83000;96000;9;P;1990-01-16T00:00:00;83;L;1975-11-17T00:00:00;MOTOR;Honda;364;Kopi Bang Edi;CAFE
1983;2018/09/22 13:22 s/d 2018/09/22 06:17;CAR;Gang Melati I,  Siantan Tengah;PAL LIMA;PONTIANAK BARAT;-0,000162338,109,3474496;Unnamed Road,  Punggur Kecil;BANSIR LAUT;PONTIANAK TENGGARA;-0,083980209,109,2811103;13.89;27600;0;27600;34;L;2005-07-07T00:00:00;95;L;1994-09-12T00:00:00;MOBIL;Honda;;;
1214;2018/09/22 06:17 s/d 2018/09/21 20:18;FOOD;Ayam Dadakan, Teuku Umar, Gang Beringin 10, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia;MARIANA;PONTIANAK KOTA;-0,0332768,109,3325817;Jl. Yam Sabran No.17,  Tj. Hulu;SAIGON;PONTIANAK TIMUR;-0,023767237,109,378248;7.19;9000;44500;53500;59;P;1985-10-26T00:00:00;104;P;1979-10-19T00:00:00;MOTOR;BMW;205;Ayam Dadakan, Teuku Umar;WARUNG MAKAN
2029;2018/09/21 20:18 s/d 2018/09/21 14:55;CAR;Gang Anduang,  Parit Tokaya;PARIT TOKAYA;PONTIANAK SELATAN;-0,067676055,109,3210843;Unnamed Road,  Mega Tim.;DALAM BUGIS;PONTIANAK TIMUR;0.0071093213789573,109,4051213;14.51;28800;0;28800;9;P;1990-01-16T00:00:00;95;L;1994-09-12T00:00:00;MOBIL;Honda;;;
1449;2018/09/21 14:55 s/d 2018/09/21 14:50;SHOP;Indomaret teuku umar, Jl Teuku Umar;DARAT SEKIP;PONTIANAK KOTA;-0,0326539,109,3314114;04,  Jl. Tanjung Pura No.178;SUNGAI JAWI;PONTIANAK KOTA;-0,031371394,109,3454181;3.56;4000;89000;93000;64;P;1997-12-24T00:00:00;101;P;1986-02-04T00:00:00;MOTOR;Honda;420;Indomaret teuku umar;TOKO/SWALAYAN
1202;2018/09/21 14:50 s/d 2018/09/21 12:45;FOOD;Warung Kopi Suka Hati, Jl. Tanjung Pura No.12B, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,0267892,109,3427879;Jl. Paralel Tol No.8A,  Dalam Bugis;BANJAR SERASAN;PONTIANAK TIMUR;-0,03231252,109,3594681;3.95;4000;84500;88500;53;P;1987-07-18T00:00:00;80;L;1987-03-29T00:00:00;MOTOR;TVS;275;Warung Kopi Suka Hati;CAFE
1126;2018/09/21 12:45 s/d 2018/09/21 11:21;FOOD;De'Station, Jl. Setia Budi, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,0329305,109,3414682;Gg. Darma Putra 19 A,  Siantan Hilir;BATU LAYANG;PONTIANAK UTARA;-0,001760003,109,344236;5.48;7000;37000;44000;41;P;2000-08-25T00:00:00;90;L;1997-03-24T00:00:00;MOTOR;Yamaha;17;De'Station;CAFE
1189;2018/09/21 11:21 s/d 2018/09/21 07:44;FOOD;Crystal Jade My Bread, Jl. Gusti Sulung Lelanang No.45, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,0317793,109,3354539;Gg. Cipaganti,  Sungai Jawi;AKCAYA;PONTIANAK SELATAN;-0,035665276,109,2998383;5.98;7000;52500;59500;12;L;2002-12-27T00:00:00;102;P;1993-04-23T00:00:00;MOTOR;Kawasaki;42;Crystal Jade My Bread;CAFE
1985;2018/09/21 07:44 s/d 2018/09/21 06:36;CAR;Jl. Tanjung Pura No.282,  Benua Melayu Laut;SUNGAI BANGKONG;PONTIANAK KOTA;-0,034874382,109,3471902;Jl. Parit Pangeran,  Siantan Hulu;BANJAR SERASAN;PONTIANAK TIMUR;0.00074776674573965,109,3554868;6.07;10800;0;10800;51;L;1991-07-05T00:00:00;95;L;1994-09-12T00:00:00;MOBIL;Honda;;;
