id;date_order;date_finished;mode;from_alamat;from_kelurahan;from_kecamatan;from_lat;from_lng;to_alamat;to_kelurahan;to_kecamatan;to_lat;to_lng;distance;amount_delivery;amount_merchant;transaction_amount_total;customer_id;customer_name;customer_gender;customer_birthdate;driver_id;driver_name;driver_gender;driver_birthdate;kendaraan_jenis;kendaraan_merk;merchant_id;merchant_name;merchant_category
1385;04/10/2018 22.48;05/10/2018 01.58;SHOP;Indomaret teuku umar, Jl Teuku Umar;DARAT SEKIP;PONTIANAK KOTA;-0,0326539;109,3314114;Gg. Losari No.12,  Sungai Jawi;SUNGAI JAWI;PONTIANAK KOTA;-0,028854336;109,3031645;5,17;6000;81500;87500;26;Lidya Sudiati;P;30/05/1999;83;Gaiman Hidayat S.Kom;L;17/11/1975;MOTOR;Honda;420;Indomaret teuku umar;TOKO/SWALAYAN
1986;04/10/2018 12.13;04/10/2018 13.33;CAR;Jl. Komp. Yuka,  Batu Layang;PAL LIMA;PONTIANAK BARAT;-0,001548952;109,2959705;Bus Terminal Agri Bisnis,  Jl. Budi Utomo Terminal Agribisnis No.78243;BANJAR SERASAN;PONTIANAK TIMUR;-0,002995874;109,3504484;8,06;15600;0;15600;48;Satya Sihombing M.M.;L;29/10/2005;97;Waluyo Setiawan;L;27/07/1978;MOBIL;Mitsubishi;;;
2046;04/10/2018 10.37;04/10/2018 14.11;CAR;Unnamed Road,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,063603895;109,2854724;Jl. Danau Sentarum No.14A,  Sungai Bangkong;AKCAYA;PONTIANAK SELATAN;-0,053318968;109,3048822;4,44;7200;0;7200;43;Langgeng Gunarto;L;06/11/2003;95;Cengkal Marpaung;L;09/12/1994;MOBIL;Honda;;;
1199;04/10/2018 09.27;04/10/2018 13.07;FOOD;KFC Gajah Mada, Jl. Siam No.216, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;AKCAYA;PONTIANAK SELATAN;-0,0310438;109,3402023;Jl. Alianyang No.123,  Sungai Bangkong;DARAT SEKIP;PONTIANAK KOTA;-0,033824572;109,3197388;4,3;5000;48000;53000;58;Kasiran Uwais;L;07/05/1998;79;Jabal Prasetya S.Psi;L;18/08/1987;MOTOR;BMW;105;KFC Gajah Mada;RESTAURANT
1800;03/10/2018 18.59;03/10/2018 20.44;BIKE;Jl. Budi Utomo No.37,  Siantan Hilir;SIANTAN HILIR;PONTIANAK UTARA;0.0069113614027646;109,3363086;Jl. Karya,  Pal IX;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,049976212;109,288102;10,29;5000;0;5000;57;Salsabila Mayasari S.T.;P;11/11/1982;104;Faizah Shania Usamah S.T.;P;19/10/1979;MOTOR;BMW;;;
1474;03/10/2018 11.12;03/10/2018 16.39;SHOP;Alfamart Siantan Hulu, Jl 28 Oktober;SIANTAN HULU;PONTIANAK UTARA;-0,008582;109,361511;Jalan Kemuning,  Sul Ambawang Kuala;DALAM BUGIS;PONTIANAK TIMUR;-0,031037349;109,3942153;6,41;8000;45000;53000;51;Artawan Pranowo;L;07/05/1991;90;Rusman Situmorang;L;24/03/1997;MOTOR;Yamaha;426;Alfamart Siantan Hulu;TOKO/SWALAYAN
1944;02/10/2018 08.59;02/10/2018 13.34;CAR;Unnamed Road,  Pal IX;BANSIR LAUT;PONTIANAK TENGGARA;-0,062318933;109,2819587;Jl. Gaya Baru Gg. D.Bintara No.25,  Tambelan Sampit;BANJAR SERASAN;PONTIANAK TIMUR;-0,030977336;109,3488232;10,21;20400;0;20400;29;Malik Luis Wibowo;L;26/04/1987;109;Maimunah Pudjiastuti;P;05/02/1988;MOBIL;Honda;;;
1230;02/10/2018 06.10;02/10/2018 07.36;FOOD;Brewings Coffee, Jl. Putri Dara Nante (Ruko Dwiky Mobil), Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78113, Indonesia;MARIANA;PONTIANAK KOTA;-0,0347899;109,3282622;Gg. Bersama 3 No.65,  Sungai Jawi Dalam;PAL LIMA;PONTIANAK BARAT;-0,020122198;109,3104456;4,57;5000;63500;68500;35;Hasna Riyanti S.E.I;P;15/03/1979;88;Jatmiko Waluyo S.Pd;L;23/11/1983;MOTOR;Kawasaki;416;Brewings Coffee;CAFE
2016;01/10/2018 17.54;01/10/2018 21.48;CAR;Jl. Raya Kalimas Hulu,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,079298038;109,2746458;Jl. Gusti Hamzah,  Gg. Pancasila 3 No.4;AKCAYA;PONTIANAK SELATAN;-0,029002824;109,3213601;9,63;19200;0;19200;38;Cager Teguh Wijaya S.Pt;L;04/11/1975;96;Bakda Gunawan;L;26/05/1995;MOBIL;KIA;;;
1118;01/10/2018 10.21;01/10/2018 11.33;FOOD;Waroeng Murni Sari, Jl. Beringin, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia;MARIANA;PONTIANAK KOTA;-0,0326961;109,3320503;Unnamed Road,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,066719994;109,2761525;9,28;12000;51000;63000;72;Mitra Prasasta;L;04/01/2004;102;Intan Nasyiah;P;23/04/1993;MOTOR;Kawasaki;54;Waroeng Murni Sari;WARUNG MAKAN
1950;01/10/2018 09.38;01/10/2018 13.03;CAR;JL. Tabrani Ahmad,  No. 1;DARAT SEKIP;PONTIANAK KOTA;-0,017995461;109,3112368;Unnamed Road,  Durian;BANJAR SERASAN;PONTIANAK TIMUR;-0,043387665;109,384567;10,63;20400;0;20400;47;Aisyah Farida;P;28/10/2003;98;Imam Abyasa Maheswara;L;19/08/1981;MOBIL;Audi;;;
1691;01/10/2018 07.59;01/10/2018 10.53;BIKE;Jl. Ampera No.2,  Sungai Jawi;PARIT TOKAYA;PONTIANAK SELATAN;-0,050321468;109,298763;Jl. Kh. Wahid Hasyim No.110,  Tengah;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,026440539;109,3268615;6,1;3000;0;3000;65;Wisnu Mandala;L;28/07/2001;105;Restu Yuniar S.Pt;P;18/03/1989;MOTOR;Kawasaki;;;
1890;30/09/2018 20.37;30/09/2018 22.09;BIKE;Jl. Panglima Aim No.1,  Dalam Bugis;BANJAR SERASAN;PONTIANAK TIMUR;-0,033329845;109,3626842;Jl. Parit Demang Dalam,  Parit Tokaya;PARIT TOKAYA;PONTIANAK SELATAN;-0,070832712;109,3212829;8,21;4000;0;4000;34;Darijan Kadir Waluyo;L;07/07/2005;86;Daliono Firgantoro;L;01/12/1995;MOTOR;Honda;;;
1164;30/09/2018 19.30;30/09/2018 21.37;FOOD;Waroeng Murni Sari, Jl. Beringin, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia;MARIANA;PONTIANAK KOTA;-0,0326961;109,3320503;Jl. Purnama II No.87,  Kota Baru;PARIT TOKAYA;PONTIANAK SELATAN;-0,063267743;109,3198698;5,66;7000;79500;86500;37;Latika Puspita;P;01/08/1985;82;Latif Marbun;L;06/10/1993;MOTOR;Suzuki;54;Waroeng Murni Sari;WARUNG MAKAN
1600;30/09/2018 14.29;30/09/2018 16.07;BIKE;Unnamed Road,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,063319147;109,2734818;Gang Rencana No.17,  Sungai Bangkong;SUNGAI JAWI;PONTIANAK KOTA;-0,038311638;109,318775;7,75;3500;0;3500;45;Nabila Icha Lestari;P;01/08/1984;81;Manah Sirait;L;09/08/1991;MOTOR;BMW;;;
1718;30/09/2018 10.30;30/09/2018 14.20;BIKE;Jl. KH Wachid Hasyim,  Durian;TANJUNG HILIR;PONTIANAK TIMUR;-0,036043752;109,3733753;Gg. Karet Indah,  Sungai Beliung;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,012729949;109,2996249;10,6;5500;0;5500;34;Darijan Kadir Waluyo;L;07/07/2005;94;Harjo Karya Suwarno;L;21/09/1981;MOTOR;BMW;;;
1624;30/09/2018 09.55;30/09/2018 11.50;BIKE;Jl. Urai Bawadi No.53,  Sungai Bangkong;MARIANA;PONTIANAK KOTA;-0,037699132;109,3201153;Jalan Pang Semangai No.4,  Akcaya;MARIANA;PONTIANAK KOTA;-0,040658875;109,331515;3,31;1500;0;1500;21;Estiawan Suryono;L;20/02/2005;94;Harjo Karya Suwarno;L;21/09/1981;MOTOR;BMW;;;
1757;29/09/2018 22.27;30/09/2018 02.54;BIKE;Jalan Dharma Putra Dalam,  Siantan Hilir;SIANTAN HULU;PONTIANAK UTARA;0.018901445778844;109,3403541;Jl. Cendrawasih No.55,  Tengah;SIANTAN HULU;PONTIANAK UTARA;-0,022822158;109,3299031;6,78;3000;0;3000;55;Ajimin Aditya Pangestu;L;22/04/2004;88;Jatmiko Waluyo S.Pd;L;23/11/1983;MOTOR;Kawasaki;;;
1840;29/09/2018 16.23;29/09/2018 18.11;BIKE;Jl. Raya Sungai Kakap,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,053722502;109,2740154;Jl. Lombok Batang No.32,  Sungai Jawi Luar;SIANTAN HILIR;PONTIANAK UTARA;-0,014798598;109,3292391;9,51;4500;0;4500;39;Ellis Ella Usada S.H.;P;27/02/1992;82;Latif Marbun;L;06/10/1993;MOTOR;Suzuki;;;
1949;29/09/2018 13.12;29/09/2018 16.36;CAR;Jl. Sejarah No.14,  Sungai Jawi;SUNGAI BANGKONG;PONTIANAK KOTA;-0,02425125;109,3201993;Tim.,  78243;BATU LAYANG;PONTIANAK UTARA;-0,024613904;109,3458517;4,85;8400;0;8400;37;Latika Puspita;P;01/08/1985;99;Joko Situmorang;L;20/12/1982;MOBIL;BMW;;;
1458;29/09/2018 11.23;29/09/2018 14.38;SHOP;Alfamart Siantan Hulu, Jl 28 Oktober;SIANTAN HULU;PONTIANAK UTARA;-0,008582;109,361511;Jl. Budi Utomo,  Siantan Hilir;SIANTAN HULU;PONTIANAK UTARA;0.00022273421838326;109,3295446;5,69;7000;41000;48000;27;Tiara Wijayanti S.E.;P;18/04/1974;104;Faizah Shania Usamah S.T.;P;19/10/1979;MOTOR;BMW;426;Alfamart Siantan Hulu;TOKO/SWALAYAN
2017;28/09/2018 12.47;28/09/2018 16.37;CAR;Unnamed Road,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,062196238;109,2761443;Jl. Khatulistiwa No.300,  Siantan Hilir;SIANTAN HULU;PONTIANAK UTARA;0.0011434978709806;109,3187881;10,49;20400;0;20400;58;Kasiran Uwais;L;07/05/1998;96;Bakda Gunawan;L;26/05/1995;MOBIL;KIA;;;
1216;28/09/2018 11.22;28/09/2018 13.14;FOOD;Teako House, Jl. Putri Dara Nante No.38, Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78113, Indonesia;SUNGAI JAWI;PONTIANAK KOTA;-0,03378;109,327703;Jl. Dr. Sutomo No.48,  Sungai Bangkong;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,044040327;109,3160139;3,73;4000;61500;65500;52;Ayu Yuliarti;P;21/01/1988;106;Yunita Laras Pratiwi;P;17/02/1999;MOTOR;TVS;55;Teako House;CAFE
1213;27/09/2018 21.44;27/09/2018 22.44;FOOD;De'Station, Jl. Setia Budi, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,0329305;109,3414682;Gg. Flora,  Batu Layang;SUNGAI BELIUNG;PONTIANAK BARAT;0.015252404117452;109,3013218;8,97;12000;43000;55000;65;Wisnu Mandala;L;28/07/2001;100;Halima Kani Purnawati;P;08/11/1993;MOTOR;Yamaha;17;De'Station;CAFE
1964;27/09/2018 13.43;27/09/2018 15.08;CAR;Jl. Tj. Harapan,  Banjar Serasan;PARIT MAYOR;PONTIANAK TIMUR;-0,048057105;109,3650939;Jl. Nusa Karya No.485,  Parit Mayor;DALAM BUGIS;PONTIANAK TIMUR;-0,056421325;109,3704145;3,1;4800;0;4800;17;Kambali Tampubolon;L;26/11/1999;97;Waluyo Setiawan;L;27/07/1978;MOBIL;Mitsubishi;;;
1938;27/09/2018 12.51;27/09/2018 17.31;CAR;Gg. Hijrah 1,  Sungai Rengas;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,010611947;109,2827189;Jl. 28 Oktober Masuk Jl. Arhas Permai Gg. Karakterdes Jalur 2 No. 7A,  Siantan Hulu;PARIT MAYOR;PONTIANAK TIMUR;-0,00995522;109,3669265;11,36;22800;0;22800;38;Cager Teguh Wijaya S.Pt;L;04/11/1975;95;Cengkal Marpaung;L;09/12/1994;MOBIL;Honda;;;
2047;27/09/2018 06.12;27/09/2018 09.36;CAR;Gang Purun Jati,  Sungai Jawi;SUNGAI BELIUNG;PONTIANAK BARAT;-0,044540565;109,2988762;Unnamed Road,  Sungai Rengas;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,040567215;109,256334;6,75;12000;0;12000;48;Satya Sihombing M.M.;L;29/10/2005;97;Waluyo Setiawan;L;27/07/1978;MOBIL;Mitsubishi;;;
1268;26/09/2018 22.29;27/09/2018 05.01;FOOD;Rumah Makan Karunia, Jl. Sepakat II No.2, Bansir Darat, Pontianak Tenggara, Kota Pontianak, Kalimantan Barat 78112, Indonesia;BANSIR DARAT;PONTIANAK TENGGARA;-0,0612659;109,349946;Unnamed Road,  Sungai Jawi;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,045641301;109,2892723;8,97;12000;28000;40000;41;Yance Riyanti;P;25/08/2000;91;Margana Pratama;L;24/12/1995;MOTOR;Honda;261;Rumah Makan Karunia;WARUNG MAKAN
1637;26/09/2018 20.53;27/09/2018 01.38;BIKE;Jl. Tabrani Ahmad No.1,  Sungai Jawi Dalam;TENGAH;PONTIANAK KOTA;-0,026826635;109,2962835;Jl. Pak Benceng No.11,  Sungai Bangkong;KOTA BARU;PONTIANAK SELATAN;-0,051915307;109,3073696;5,05;2000;0;2000;24;Mursita Damanik;L;28/03/1985;102;Intan Nasyiah;P;23/04/1993;MOTOR;Kawasaki;;;
1236;26/09/2018 14.55;26/09/2018 17.39;FOOD;Marugame Udon & Tempura, Ayani Megamall, Jl. Jenderal Ahmad Yani No.4, Parit Tokaya, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113, Indonesia;KOTA BARU;PONTIANAK SELATAN;-0,05151;109,345177;Gg. Dharma Putra 24,  Siantan Hilir;SIANTAN TENGAH;PONTIANAK UTARA;0.0016637112407651;109,3464598;7,91;10000;53000;63000;31;Azalea Riyanti;P;18/01/2000;100;Halima Kani Purnawati;P;08/11/1993;MOTOR;Yamaha;126;Marugame Udon & Tempura, Ayani Megamall;RESTAURANT
1139;26/09/2018 11.56;26/09/2018 15.22;FOOD;Bakmie Raos, Jl. Dr. Wahidin. S No.52A, Sungai Jawi, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78114, Indonesia;SUNGAI BANGKONG;PONTIANAK KOTA;-0,029592;109,3047;Jl. Nipah Kuning Dalam,  Pal Lima;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,023052806;109,2803949;4,8;6000;95000;101000;33;Kasusra Mandala;L;07/11/2000;78;Maryadi Natsir;L;13/11/1999;MOTOR;Yamaha;214;Bakmie Raos;WARUNG MAKAN
1278;26/09/2018 10.41;26/09/2018 12.37;FOOD;Felice Cafe, Jl. Diponegoro No.187-193, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia;MARIANA;PONTIANAK KOTA;-0,0295853;109,3390328;Gg. Tegal Rejo I No.54,  Sungai Jawi;PAL LIMA;PONTIANAK BARAT;-0,028111375;109,3124636;4,96;6000;68500;74500;56;Galur Hidayat;L;22/09/1984;84;Lukita Napitupulu;L;22/02/2000;MOTOR;Kawasaki;363;Felice Cafe;CAFE
1797;26/09/2018 08.25;26/09/2018 11.25;BIKE;Unnamed Road,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,073027998;109,2775015;Jl. Panglima Aim No.8,  Saigon;PARIT MAYOR;PONTIANAK TIMUR;-0,035871456;109,3601411;12,07;6000;0;6000;3;Mahmud Candrakanta Lazuardi S.Pt;L;13/12/1979;105;Restu Yuniar S.Pt;P;18/03/1989;MOTOR;Kawasaki;;;
1438;26/09/2018 06.54;26/09/2018 08.32;SHOP;Indomaret teuku umar, Jl Teuku Umar;DARAT SEKIP;PONTIANAK KOTA;-0,0326539;109,3314114;Jl. Selat Bali No.51,  Siantan Tengah;TANJUNG HULU;PONTIANAK TIMUR;-0,020354835;109,3457032;4,1;5000;86500;91500;16;Lili Alika Purwanti;P;05/06/2001;85;Jarwadi Nababan;L;01/06/1984;MOTOR;Suzuki;420;Indomaret teuku umar;TOKO/SWALAYAN
1291;26/09/2018 06.41;26/09/2018 10.48;FOOD;Mekuru Ramen House, Jl. Ketapang No.31, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,0331539;109,344327;Jl. Raya Sungai Kakap No.26,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,047383472;109,2790135;9,43;13000;99500;112500;21;Estiawan Suryono;L;20/02/2005;94;Harjo Karya Suwarno;L;21/09/1981;MOTOR;BMW;82;Mekuru Ramen House;RESTAURANT
1634;25/09/2018 21.20;26/09/2018 00.29;BIKE;Gg. Bunga Tj. No.38,  Saigon;TANJUNG HILIR;PONTIANAK TIMUR;-0,037884091;109,3597364;Gang Kedondong,  Sungai Jawi Luar;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,009090646;109,3273228;6,82;3000;0;3000;12;Edi Tarihoran;L;27/12/2002;93;Mahesa Tarihoran S.Farm;L;26/12/1984;MOTOR;TVS;;;
1149;25/09/2018 09.38;25/09/2018 11.57;FOOD;Grillme , Jl. Gusti Johan Idrus No.12, Akcaya, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113, Indonesia;SUNGAI BANGKONG;PONTIANAK KOTA;-0,0445047;109,3318756;Ps. Flamboyan,  Jl. Gajah Mada;SUNGAI JAWI;PONTIANAK KOTA;-0,039433535;109,3454213;3,61;4000;66500;70500;72;Mitra Prasasta;L;04/01/2004;77;Lukman Ganep Januar M.Ak;L;26/07/1976;MOTOR;BMW;12;Grillme ;RESTAURANT
1447;25/09/2018 07.33;25/09/2018 13.43;SHOP;Indomaret Kota Baru, Jl Prof M Yamin No 3;KOTA BARU;PONTIANAK SELATAN;-0,0514045;109,3137929;Unnamed Road,  Batu Layang;BATU LAYANG;PONTIANAK UTARA;0.023171390825935;109,3098793;10,3;14000;33500;47500;38;Cager Teguh Wijaya S.Pt;L;04/11/1975;100;Halima Kani Purnawati;P;08/11/1993;MOTOR;Yamaha;423;Indomaret Kota Baru;TOKO/SWALAYAN
1641;25/09/2018 06.51;25/09/2018 11.27;BIKE;Jl. Berkat Usaha,  Sungai Rengas;TENGAH;PONTIANAK KOTA;-0,026133114;109,2716026;Jl. Tani,  Saigon;BANJAR SERASAN;PONTIANAK TIMUR;-0,038609337;109,3690442;12,92;6500;0;6500;7;Shania Rika Pratiwi;P;22/08/2004;90;Rusman Situmorang;L;24/03/1997;MOTOR;Yamaha;;;
1396;24/09/2018 22.35;25/09/2018 05.43;SHOP;Indomaret Siantan Hilir, Jl Gusti Situt Mahmud;SIANTAN HILIR;PONTIANAK UTARA;-0,013708;109,336138;Jl. Kurnia No.2,  Kota Baru;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,062718953;109,3063646;8,38;11000;89500;100500;68;Wahyu Simanjuntak;L;01/07/2000;79;Jabal Prasetya S.Psi;L;18/08/1987;MOTOR;BMW;425;Indomaret Siantan Hilir;TOKO/SWALAYAN
1104;24/09/2018 19.19;24/09/2018 20.37;FOOD;Bakmie Raos, Jl. Dr. Wahidin. S No.52A, Sungai Jawi, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78114, Indonesia;SUNGAI BANGKONG;PONTIANAK KOTA;-0,029592;109,3047;jln. ampera komp villa mutiara mas 2 ( depan smp 19 ) blok BB no.5 villa permata asri 2,  Pal IX;BANSIR DARAT;PONTIANAK TENGGARA;-0,054907644;109,2964837;4,96;6000;78000;84000;45;Nabila Icha Lestari;P;01/08/1984;105;Restu Yuniar S.Pt;P;18/03/1989;MOTOR;Kawasaki;214;Bakmie Raos;WARUNG MAKAN
1387;24/09/2018 17.56;24/09/2018 21.34;SHOP;Alfamart Tabrani Ahmad, Jl Tabrani Ahmad;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,0209993;109,2978401;Jl. Ampera No.45,  Sungai Jawi;BANSIR LAUT;PONTIANAK TENGGARA;-0,045182949;109,2943311;4,72;6000;29000;35000;12;Edi Tarihoran;L;27/12/2002;85;Jarwadi Nababan;L;01/06/1984;MOTOR;Suzuki;422;Alfamart Tabrani Ahmad;TOKO/SWALAYAN
1767;24/09/2018 15.49;24/09/2018 22.25;BIKE;Jl. Perdamaian No.41,  Pal IX;TENGAH;PONTIANAK KOTA;-0,063795996;109,3033235;Jl. Komyos Sudarso No.2a,  Sungai Jawi Luar;SUNGAI BELIUNG;PONTIANAK BARAT;-0,007987175;109,3188801;8,44;4000;0;4000;35;Hasna Riyanti S.E.I;P;15/03/1979;85;Jarwadi Nababan;L;01/06/1984;MOTOR;Suzuki;;;
1289;24/09/2018 11.52;24/09/2018 15.27;FOOD;Roemah Idaman, Jl. Alianyang No.121, Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78116, Indonesia;TENGAH;PONTIANAK KOTA;-0,0336473;109,3196763;Jl. Trans Kalimantan No.24b,  Sul Ambawang Kuala;TAMBELAN SAMPIT;PONTIANAK TIMUR;-0,036995125;109,3975362;10,67;15000;30000;45000;3;Mahmud Candrakanta Lazuardi S.Pt;L;13/12/1979;82;Latif Marbun;L;06/10/1993;MOTOR;Suzuki;110;Roemah Idaman;CAFE
1831;24/09/2018 09.23;24/09/2018 10.50;BIKE;Jl. Sungai Landak Tim. No.56,  Tj. Hulu;TANJUNG HULU;PONTIANAK TIMUR;-0,030967429;109,3732338;Dalam Bugis,  Pontianak Timur;TAMBELAN SAMPIT;PONTIANAK TIMUR;-0,031134056;109,3645557;2,97;1000;0;1000;31;Azalea Riyanti;P;18/01/2000;87;Artanto Eman Wacana S.I.Kom;L;25/05/1983;MOTOR;Honda;;;
1712;23/09/2018 20.57;24/09/2018 05.34;BIKE;Unnamed Road,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,062520068;109,281413;Gg. Persada I,  Siantan Tengah;SIANTAN HULU;PONTIANAK UTARA;-0,009735515;109,3448694;11,18;5500;0;5500;63;Paris Andriani;P;05/03/1994;81;Manah Sirait;L;09/08/1991;MOTOR;BMW;;;
1279;23/09/2018 18.57;24/09/2018 00.39;FOOD;Gaia Kitchen, Jl. Gusti Hamzah No.31, Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78244, Indonesia;MARIANA;PONTIANAK KOTA;-0,0281474;109,3202077;Gg. Purnama Sejahtera 1,  Kota Baru;KOTA BARU;PONTIANAK SELATAN;-0,068380866;109,3158635;6,5;8000;79000;87000;28;Nova Raina Yulianti;P;15/02/1990;100;Halima Kani Purnawati;P;08/11/1993;MOTOR;Yamaha;285;Gaia Kitchen;WARUNG MAKAN
1212;23/09/2018 17.47;23/09/2018 22.14;FOOD;Warung Kopi Hijas, Jl. Suez Permai, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,037153;109,3436616;Gg. Asia Jaya No.17a,  Kota Baru;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,066938297;109,3112782;6,89;9000;51500;60500;18;Maida Nuraini;P;27/11/1991;87;Artanto Eman Wacana S.I.Kom;L;25/05/1983;MOTOR;Honda;46;Warung Kopi Hijas;CAFE
1699;23/09/2018 15.17;24/09/2018 01.02;BIKE;Unnamed Road,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,064587425;109,2798884;04,  Gg. Landak No.4b;AKCAYA;PONTIANAK SELATAN;-0,032038169;109,3467625;10,27;5000;0;5000;63;Paris Andriani;P;05/03/1994;79;Jabal Prasetya S.Psi;L;18/08/1987;MOTOR;BMW;;;
1824;23/09/2018 11.45;23/09/2018 15.14;BIKE;Jl. Parit H Maksum,  Punggur Kecil;BANSIR DARAT;PONTIANAK TENGGARA;-0,119578276;109,2833737;Unnamed Road,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,048266584;109,2389833;11,34;5500;0;5500;58;Kasiran Uwais;L;07/05/1998;105;Restu Yuniar S.Pt;P;18/03/1989;MOTOR;Kawasaki;;;
1628;23/09/2018 09.10;23/09/2018 10.52;BIKE;Gang Merak 1 No.80a,  Mariana;SIANTAN HILIR;PONTIANAK UTARA;-0,02074826;109,333298;8b,  Gg. Rajawali No.Rt 005;PAL LIMA;PONTIANAK BARAT;-0,040321461;109,31624;4,89;2000;0;2000;45;Nabila Icha Lestari;P;01/08/1984;85;Jarwadi Nababan;L;01/06/1984;MOTOR;Suzuki;;;
1664;23/09/2018 06.44;23/09/2018 12.38;BIKE;Gg. Melati,  Dalam Bugis;PARIT MAYOR;PONTIANAK TIMUR;-0,030193921;109,3563909;Jl. Raya Kalimas Hulu,  Pal IX;BANSIR DARAT;PONTIANAK TENGGARA;-0,072507066;109,2733628;12,36;6000;0;6000;41;Yance Riyanti;P;25/08/2000;105;Restu Yuniar S.Pt;P;18/03/1989;MOTOR;Kawasaki;;;
1884;22/09/2018 20.23;22/09/2018 21.53;BIKE;Gg. Sumpulolo,  Kalimantan Barat 78114;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,047754016;109,2905449;Gg. Bukit Seribu No.36,  Sungai Jawi;DARAT SEKIP;PONTIANAK KOTA;-0,020913301;109,3208538;6,5;3000;0;3000;8;Argono Daru Tarihoran S.Sos;L;08/02/1987;102;Intan Nasyiah;P;23/04/1993;MOTOR;Kawasaki;;;
1666;22/09/2018 18.25;22/09/2018 19.17;BIKE;Jl. Tani No.21,  Tj. Hulu;SAIGON;PONTIANAK TIMUR;-0,031112517;109,3751251;Gg. Rimba,  Durian;BANJAR SERASAN;PONTIANAK TIMUR;-0,032179817;109,376623;2,2;500;0;500;11;Anita Mardhiyah;P;13/03/2002;87;Artanto Eman Wacana S.I.Kom;L;25/05/1983;MOTOR;Honda;;;
1263;22/09/2018 15.54;22/09/2018 17.09;FOOD;Jojo Juice, Merdeka, Jl. Hos Cokroaminoto No.344, RW.VII, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia;MARIANA;PONTIANAK KOTA;-0,02777;109,3334367;Gg. Swakarya 1 No.12b,  Kota Baru;KOTA BARU;PONTIANAK SELATAN;-0,052229923;109,3163191;5,32;6000;51500;57500;71;Lanjar Gunarto;L;26/03/2002;77;Lukman Ganep Januar M.Ak;L;26/07/1976;MOTOR;BMW;255;Jojo Juice, Merdeka;JAJANAN
